chrom,pos,freq
3,621090,0.046511627906976744
3,621096,0.022727272727272728
3,622612,0.06976744186046512
3,622622,0.15
3,622763,0.07142857142857142
3,623696,0.023255813953488372
3,625275,0.058823529411764705
3,626374,0.023255813953488372
3,626616,0.023255813953488372
3,627391,0.02564102564102564
3,628189,0.024390243902439025
3,628449,0.023255813953488372
3,628584,0.022222222222222223
3,628653,0.022727272727272728
3,629477,0.023255813953488372
3,629496,0.023255813953488372
3,629814,0.023255813953488372
3,630722,0.023809523809523808
3,630737,0.023809523809523808
3,631268,0.05128205128205128
3,631352,0.02564102564102564
3,635823,0.022222222222222223
3,635846,0.022222222222222223
3,635896,0.022222222222222223
3,636619,0.02564102564102564
3,636776,0.022222222222222223
3,636778,0.022222222222222223
3,636782,0.022222222222222223
3,636793,0.06976744186046512
3,637060,0.023255813953488372
3,637102,0.022727272727272728
3,637121,0.022222222222222223
3,637195,0.022727272727272728
3,637271,0.022222222222222223
3,637453,0.14705882352941177
3,639811,0.022727272727272728
3,641684,0.022222222222222223
3,641832,0.023809523809523808
3,641834,0.075
3,641837,0.023809523809523808
3,644879,0.022727272727272728
3,645241,0.10810810810810811
3,646716,0.023255813953488372
3,646801,0.024390243902439025
3,648801,0.024390243902439025
3,648945,0.022222222222222223
3,649165,0.022222222222222223
3,651549,0.024390243902439025
3,651572,0.024390243902439025
3,652075,0.047619047619047616
3,652099,0.024390243902439025
3,652193,0.08108108108108109
3,652557,0.022727272727272728
3,652744,0.022222222222222223
3,652896,0.022727272727272728
3,652926,0.022727272727272728
3,653035,0.02564102564102564
3,653041,0.08108108108108109
3,653336,0.022727272727272728
3,653552,0.025
3,654095,0.8260869565217391
3,654444,0.022727272727272728
3,654452,0.3235294117647059
3,654499,0.6296296296296297
3,654617,0.022727272727272728
3,654721,0.5714285714285714
3,654977,0.046511627906976744
3,655049,0.023809523809523808
3,655075,0.075
3,655076,0.05
3,655086,0.024390243902439025
3,655093,0.0625
3,655094,0.0625
3,655104,0.06060606060606061
3,655163,0.04878048780487805
3,655481,0.023255813953488372
3,655766,0.05405405405405406
3,655803,0.21875
3,656675,0.05555555555555555
3,656861,0.023809523809523808
3,656866,0.023255813953488372
3,657140,0.02564102564102564
3,660596,0.1
3,661280,0.023255813953488372
3,661501,0.023255813953488372
3,662081,0.02564102564102564
3,662555,0.022222222222222223
3,662699,0.022727272727272728
3,663076,0.022727272727272728
3,663503,0.022222222222222223
3,664081,0.022222222222222223
3,664726,0.0975609756097561
3,664823,0.022222222222222223
3,665502,0.02702702702702703
3,665559,0.09375
3,667161,0.022727272727272728
3,668326,0.024390243902439025
3,669622,0.05405405405405406
3,669629,0.027777777777777776
3,669853,0.7037037037037037
3,670134,0.8695652173913043
3,670659,0.030303030303030304
3,670777,0.030303030303030304
3,674428,0.030303030303030304
3,674515,0.14705882352941177
3,674673,0.023809523809523808
3,675683,0.023255813953488372
3,677892,0.024390243902439025
3,678081,0.44
3,678085,0.058823529411764705
3,678108,0.06666666666666667
3,678247,0.046511627906976744
3,678372,0.022222222222222223
3,678504,0.022727272727272728
3,678523,0.022727272727272728
3,679432,0.022727272727272728
3,679453,0.3870967741935484
3,679524,0.48
3,679682,0.022727272727272728
3,680179,0.04878048780487805
3,680333,0.022222222222222223
3,680345,0.022222222222222223
3,680453,0.022727272727272728
3,681296,0.02564102564102564
3,682783,0.02631578947368421
3,683314,0.05
3,683557,0.023809523809523808
3,686270,0.023809523809523808
3,686271,0.05
3,686315,0.023255813953488372
3,686335,0.023255813953488372
3,686485,0.022727272727272728
3,686787,0.022727272727272728
3,687136,0.045454545454545456
3,687443,0.022222222222222223
3,687499,0.027777777777777776
3,687537,0.023809523809523808
3,688049,0.075
3,688375,0.025
3,688798,0.1
3,689276,0.1891891891891892
3,689285,0.075
3,689296,0.023255813953488372
3,690502,0.022222222222222223
3,690931,0.022222222222222223
3,691189,0.022727272727272728
3,691319,0.047619047619047616
3,691322,0.024390243902439025
3,691343,0.029411764705882353
3,691376,0.022222222222222223
3,691415,0.023255813953488372
3,691655,0.022222222222222223
3,691812,0.046511627906976744
3,692507,0.022727272727272728
3,692735,0.09523809523809523
3,692981,0.022222222222222223
3,693160,0.046511627906976744
3,693354,0.022222222222222223
3,693666,0.022727272727272728
3,693898,0.022727272727272728
3,694593,0.022222222222222223
3,698752,0.5833333333333334
3,699490,0.024390243902439025
3,699673,0.05405405405405406
3,699709,0.16216216216216217
3,699718,0.075
3,699727,0.046511627906976744
3,699860,0.022222222222222223
3,699883,0.022222222222222223
3,699958,0.022222222222222223
3,699963,0.022222222222222223
3,699966,0.022222222222222223
3,699973,0.023255813953488372
3,699974,0.023255813953488372
3,700061,0.022727272727272728
3,700090,0.10526315789473684
3,700153,0.023809523809523808
3,700280,0.024390243902439025
3,700281,0.10526315789473684
3,700284,0.1
3,700342,0.045454545454545456
3,700380,0.023809523809523808
3,700653,0.024390243902439025
3,701109,0.029411764705882353
3,701167,0.12121212121212122
3,701174,0.1
3,701349,0.022727272727272728
3,701458,0.022727272727272728
3,701742,0.05
3,701839,0.023255813953488372
3,701904,0.022727272727272728
3,701925,0.046511627906976744
3,701956,0.022222222222222223
3,702116,0.023809523809523808
3,702490,0.02631578947368421
3,702674,0.07692307692307693
3,702721,0.07894736842105263
3,702724,0.08823529411764706
3,702915,0.09523809523809523
3,703039,0.022727272727272728
3,703924,0.05128205128205128
3,703998,0.02702702702702703
3,704749,0.022222222222222223
3,705985,0.023809523809523808
3,706268,0.023809523809523808
3,706433,0.3142857142857143
3,706461,0.023255813953488372
3,706542,0.022727272727272728
3,706615,0.022222222222222223
3,707020,0.022222222222222223
3,707143,0.022727272727272728
3,707232,0.024390243902439025
3,707259,0.023809523809523808
3,707261,0.023255813953488372
3,707332,0.02857142857142857
3,707359,0.05128205128205128
3,707413,0.023255813953488372
3,707488,0.023809523809523808
3,707876,0.024390243902439025
3,707929,0.023255813953488372
3,708036,0.023809523809523808
3,708450,0.05405405405405406
3,708552,0.025
3,708565,0.6666666666666666
3,708988,0.05555555555555555
3,709206,0.022727272727272728
3,709430,0.022222222222222223
3,709578,0.023255813953488372
3,713311,0.023255813953488372
3,713333,0.023809523809523808
3,713711,0.023255813953488372
3,713731,0.023809523809523808
3,714099,0.027777777777777776
3,714536,0.03125
3,716714,0.10256410256410256
3,716764,0.023255813953488372
3,717230,0.045454545454545456
3,717239,0.045454545454545456
3,717242,0.045454545454545456
3,717252,0.08571428571428572
3,717303,0.05555555555555555
3,717450,0.06976744186046512
3,717506,0.023255813953488372
3,717569,0.02631578947368421
3,717682,0.1282051282051282
3,717690,0.5172413793103449
3,717692,0.046511627906976744
3,717696,0.07317073170731707
3,717784,0.022222222222222223
3,717881,0.1
3,717928,0.5172413793103449
3,717989,0.075
3,718021,0.08108108108108109
3,718037,0.02564102564102564
3,718117,0.02564102564102564
3,718179,0.02631578947368421
3,718333,0.025
3,718682,0.09523809523809523
3,718812,0.022222222222222223
3,718821,0.045454545454545456
3,718847,0.022727272727272728
3,718856,0.023255813953488372
3,718861,0.023255813953488372
3,718876,0.022222222222222223
3,718896,0.05555555555555555
3,718897,0.0625
3,718929,0.022222222222222223
3,719144,0.07317073170731707
3,719160,0.022727272727272728
3,719341,0.022727272727272728
3,719401,0.047619047619047616
3,719931,0.022222222222222223
3,720809,0.025
3,720874,0.022727272727272728
3,720980,0.023255813953488372
3,721003,0.022727272727272728
3,721107,0.075
3,721700,0.0625
3,725583,0.022727272727272728
3,728411,0.023809523809523808
3,728498,0.022727272727272728
3,728884,0.047619047619047616
3,728885,0.047619047619047616
3,728919,0.022222222222222223
3,729145,0.022222222222222223
3,729186,0.2857142857142857
3,729859,0.023809523809523808
3,730277,0.15384615384615385
3,730452,0.022222222222222223
3,730520,0.022222222222222223
3,731442,0.024390243902439025
3,732402,0.023809523809523808
3,732942,0.05263157894736842
3,732960,0.07894736842105263
3,732963,0.07894736842105263
3,733160,0.022222222222222223
3,733530,0.125
3,733562,0.022727272727272728
3,733583,0.023809523809523808
3,733586,0.21212121212121213
3,733607,0.025
3,733706,0.02631578947368421
3,733730,0.02564102564102564
3,733823,0.024390243902439025
3,733922,0.1875
3,734014,0.046511627906976744
3,734261,0.023255813953488372
3,734310,0.04878048780487805
3,734568,0.025
3,734681,0.02631578947368421
3,735237,0.02631578947368421
3,738255,0.023255813953488372
3,738463,0.022222222222222223
3,738487,0.046511627906976744
3,738492,0.06976744186046512
3,738763,0.022222222222222223
3,740193,0.022222222222222223
3,740623,0.023255813953488372
3,741698,0.024390243902439025
3,742366,0.023255813953488372
3,742532,0.023809523809523808
3,742692,0.023255813953488372
3,742705,0.023255813953488372
3,742806,0.022727272727272728
3,743990,0.025
3,744753,0.022222222222222223
3,744762,0.022727272727272728
3,749202,0.022222222222222223
3,749616,0.5172413793103449
3,749832,0.046511627906976744
3,750018,0.022222222222222223
3,750349,0.022222222222222223
3,750458,0.6071428571428571
3,750795,0.8333333333333334
3,750882,0.09523809523809523
3,751047,0.15384615384615385
3,751533,0.09523809523809523
3,751699,0.76
3,751821,0.5517241379310345
3,751892,0.023255813953488372
3,751914,0.29411764705882354
3,751991,0.76
3,752038,0.022727272727272728
3,752274,0.37037037037037035
3,752292,0.34615384615384615
3,752380,0.06976744186046512
3,752418,0.2647058823529412
3,752670,0.022222222222222223
3,753570,0.022222222222222223
3,753637,0.022222222222222223
3,753683,0.022727272727272728
3,753717,0.08333333333333333
3,753720,0.022727272727272728
3,753851,0.022222222222222223
3,753953,0.022222222222222223
3,754740,0.022222222222222223
3,755037,0.09523809523809523
3,755352,0.022222222222222223
3,755373,0.023255813953488372
3,755376,0.023255813953488372
3,755499,0.022222222222222223
3,755502,0.022222222222222223
3,755887,0.023255813953488372
3,755889,0.10526315789473684
3,755891,0.1875
3,756760,0.022727272727272728
3,756863,0.09523809523809523
3,756917,0.045454545454545456
3,756980,0.022222222222222223
3,757157,0.022222222222222223
3,757192,0.047619047619047616
3,757196,0.047619047619047616
3,757198,0.047619047619047616
3,757199,0.047619047619047616
3,757202,0.047619047619047616
3,757256,0.024390243902439025
3,757403,0.022727272727272728
3,757429,0.3142857142857143
3,757434,0.045454545454545456
3,757439,0.06976744186046512
3,757448,0.09523809523809523
3,757451,0.09523809523809523
3,757452,0.09523809523809523
3,757720,0.1891891891891892
3,757950,0.023255813953488372
3,758139,0.02631578947368421
3,758257,0.023255813953488372
3,758506,0.5769230769230769
3,758530,0.05263157894736842
3,758609,0.04878048780487805
3,758658,0.1
3,759011,0.025
3,759060,0.025
3,759091,0.023255813953488372
3,759231,0.05
3,759823,0.02564102564102564
3,760047,0.05405405405405406
3,761870,0.029411764705882353
3,761873,0.030303030303030304
3,762628,0.05714285714285714
3,764770,0.030303030303030304
3,764950,0.03125
3,765236,0.023255813953488372
3,765927,0.030303030303030304
3,767738,0.8
3,767765,0.024390243902439025
3,767813,0.022727272727272728
3,768301,0.022222222222222223
3,768355,0.046511627906976744
3,768425,0.045454545454545456
3,768577,0.02564102564102564
3,768622,0.02702702702702703
3,768696,0.025
3,768979,0.022222222222222223
3,768992,0.023255813953488372
3,769095,0.022222222222222223
3,769188,0.022222222222222223
3,769563,0.024390243902439025
3,769567,0.024390243902439025
3,769628,0.02702702702702703
3,770220,0.023809523809523808
3,770452,0.022727272727272728
3,770648,0.022727272727272728
3,770667,0.022727272727272728
3,770704,0.022222222222222223
3,770818,0.046511627906976744
3,771099,0.022727272727272728
3,771548,0.022727272727272728
3,771796,0.045454545454545456
3,772315,0.022727272727272728
3,772443,0.022727272727272728
3,772756,0.022222222222222223
3,773102,0.022222222222222223
3,773112,0.09523809523809523
3,773974,0.07142857142857142
3,773976,0.023809523809523808
3,774108,0.022222222222222223
3,774472,0.022727272727272728
3,774582,0.023809523809523808
3,774715,0.024390243902439025
3,775180,0.1282051282051282
3,775498,0.046511627906976744
3,775753,0.05263157894736842
3,775756,0.02564102564102564
3,775787,0.02702702702702703
3,775897,0.025
3,776202,0.022222222222222223
3,776452,0.022222222222222223
3,776457,0.022222222222222223
3,776480,0.022222222222222223
3,776525,0.022727272727272728
3,776548,0.022222222222222223
3,776823,0.045454545454545456
3,777215,0.022727272727272728
3,777753,0.023255813953488372
3,778521,0.022727272727272728
3,778825,0.046511627906976744
3,778903,0.022222222222222223
3,778906,0.022727272727272728
3,778972,0.02564102564102564
3,778988,0.02564102564102564
3,779027,0.02564102564102564
3,779079,0.02564102564102564
3,779284,0.023809523809523808
3,780325,0.15789473684210525
3,781008,0.022222222222222223
3,781154,0.022727272727272728
3,781503,0.022222222222222223
3,781508,0.022222222222222223
3,781883,0.1891891891891892
3,781887,0.15789473684210525
3,781892,0.023255813953488372
3,781902,0.1
3,781903,0.022222222222222223
3,781908,0.07317073170731707
3,781928,0.0975609756097561
3,781931,0.045454545454545456
3,781932,0.045454545454545456
3,781933,0.0975609756097561
3,781946,0.045454545454545456
3,781976,0.022222222222222223
3,783381,0.022727272727272728
3,783435,0.022727272727272728
3,784069,0.023809523809523808
3,784186,0.023255813953488372
3,784744,0.022727272727272728
3,785987,0.022222222222222223
3,788401,0.024390243902439025
3,788645,0.06976744186046512
3,788663,0.045454545454545456
3,788667,0.12195121951219512
3,789965,0.07894736842105263
3,790648,0.10810810810810811
3,790944,0.02702702702702703
3,791880,0.023809523809523808
3,791933,0.023255813953488372
3,792426,0.022222222222222223
3,795659,0.023809523809523808
3,795709,0.023255813953488372
3,796044,0.022727272727272728
3,796056,0.15789473684210525
3,796200,0.046511627906976744
3,796591,0.023255813953488372
3,796624,0.023255813953488372
3,797660,0.022222222222222223
3,797661,0.045454545454545456
3,797681,0.022727272727272728
3,797733,0.022222222222222223
3,797818,0.15384615384615385
3,797949,0.022222222222222223
3,798327,0.07142857142857142
3,799323,0.022222222222222223
3,800292,0.045454545454545456
3,801182,0.02564102564102564
3,802666,0.02631578947368421
3,802694,0.02631578947368421
3,803825,0.022222222222222223
3,804033,0.022222222222222223
3,804046,0.022222222222222223
3,804092,0.4666666666666667
3,804929,0.045454545454545456
3,805130,0.075
3,805181,0.024390243902439025
3,805186,0.023809523809523808
3,805755,0.023809523809523808
3,805764,0.05
3,805957,0.02564102564102564
3,807197,0.18181818181818182
3,810476,0.025
3,810579,0.05
3,810668,0.047619047619047616
3,810930,0.022727272727272728
3,812574,0.022727272727272728
3,812699,0.29411764705882354
3,812760,0.023255813953488372
3,812808,0.022222222222222223
3,812869,0.022222222222222223
3,812906,0.022222222222222223
3,812942,0.022727272727272728
3,812960,0.32142857142857145
3,812961,0.023809523809523808
3,812963,0.023809523809523808
3,812966,0.02631578947368421
3,812967,0.09375
3,812970,0.02631578947368421
3,812996,0.1935483870967742
3,813014,0.047619047619047616
3,813032,0.023255813953488372
3,813039,0.022727272727272728
3,813041,0.022222222222222223
3,813050,0.0975609756097561
3,813057,0.022727272727272728
3,813059,0.022727272727272728
3,813071,0.022222222222222223
3,813074,0.022222222222222223
3,813078,0.022222222222222223
3,813291,0.022727272727272728
3,813472,0.022727272727272728
3,813598,0.023255813953488372
3,813874,0.02702702702702703
3,816188,0.03225806451612903
3,816511,0.022222222222222223
3,816535,0.022222222222222223
3,816692,0.022727272727272728
3,816746,0.023255813953488372
3,816821,0.046511627906976744
3,816822,0.046511627906976744
3,818649,1.0
3,821530,0.027777777777777776
3,821690,0.02702702702702703
3,821920,0.024390243902439025
3,822063,0.046511627906976744
3,822165,0.023809523809523808
3,822267,0.024390243902439025
3,822411,0.05714285714285714
3,822662,0.024390243902439025
3,823303,0.05
3,825606,0.024390243902439025
3,825800,0.3548387096774194
3,826387,0.022727272727272728
3,826589,0.022727272727272728
3,826654,0.022222222222222223
3,826884,0.022222222222222223
3,827008,0.023255813953488372
3,827061,0.023809523809523808
3,827158,0.14705882352941177
3,827741,0.022727272727272728
3,827800,0.022727272727272728
3,827900,0.022727272727272728
3,827914,0.09523809523809523
3,829348,0.022727272727272728
3,829422,0.022222222222222223
3,829559,0.022727272727272728
3,830023,0.023809523809523808
3,831132,0.023809523809523808
3,831240,0.023809523809523808
3,831268,0.16216216216216217
3,831341,0.023809523809523808
3,832066,0.02631578947368421
3,832110,0.025
3,832224,0.024390243902439025
3,834618,0.022222222222222223
3,841330,0.02564102564102564
3,842548,0.02857142857142857
3,842739,0.07692307692307693
3,842792,0.023809523809523808
3,842794,0.05128205128205128
3,842801,0.030303030303030304
3,842819,0.02631578947368421
3,842855,0.05
3,842864,0.08108108108108109
3,842897,0.047619047619047616
3,843183,0.022727272727272728
3,843523,0.022222222222222223
3,843672,0.046511627906976744
3,844112,0.022727272727272728
3,845794,0.022222222222222223
3,847350,0.02631578947368421
3,848289,0.023255813953488372
3,848301,0.023255813953488372
3,848519,0.6666666666666666
3,848528,0.022222222222222223
3,848530,0.046511627906976744
3,848589,0.022222222222222223
3,848590,0.09523809523809523
3,848730,0.022727272727272728
3,848823,0.022222222222222223
3,849114,0.022222222222222223
3,849476,0.5517241379310345
3,849667,0.022222222222222223
3,849670,0.022222222222222223
3,849683,0.2571428571428571
3,849850,0.125
3,850176,0.047619047619047616
3,850373,0.0975609756097561
3,850507,0.022222222222222223
3,850832,0.022222222222222223
3,850847,0.375
3,850976,0.022222222222222223
3,851156,0.3333333333333333
3,851179,0.125
3,851213,0.023255813953488372
3,851223,0.046511627906976744
3,851224,0.046511627906976744
3,851230,0.023255813953488372
3,851231,0.046511627906976744
3,851555,0.022222222222222223
3,851859,0.022727272727272728
3,852048,0.022222222222222223
3,853671,0.022222222222222223
3,853836,0.022727272727272728
3,854800,0.022222222222222223
3,854809,0.022222222222222223
3,855002,0.07142857142857142
3,855107,0.045454545454545456
3,855284,0.022222222222222223
3,855488,0.75
3,855517,0.046511627906976744
3,855990,0.022727272727272728
3,856084,0.023255813953488372
3,856095,0.023255813953488372
3,856208,0.75
3,857272,0.15384615384615385
3,858019,0.025
3,859215,0.05263157894736842
3,859528,0.02857142857142857
3,860997,0.56
3,861120,0.02564102564102564
3,867036,0.023809523809523808
3,867348,0.023809523809523808
3,867382,0.02564102564102564
3,870990,0.046511627906976744
3,870993,0.022222222222222223
3,871802,0.022222222222222223
3,875975,0.08333333333333333
3,876263,0.029411764705882353
3,877782,0.024390243902439025
3,878405,0.023809523809523808
3,878750,0.05
3,879047,0.047619047619047616
3,879051,0.2
3,879055,0.047619047619047616
3,879059,0.08571428571428572
3,879466,0.02857142857142857
3,880540,0.024390243902439025
3,880744,0.07894736842105263
3,880902,0.024390243902439025
3,881508,0.022727272727272728
3,881533,0.07317073170731707
3,882258,0.07894736842105263
3,882386,0.07894736842105263
3,882715,0.047619047619047616
3,882723,0.022727272727272728
3,882778,0.022727272727272728
3,882779,0.022727272727272728
3,883199,0.0975609756097561
3,883394,0.023255813953488372
3,883662,0.046511627906976744
3,883928,0.12195121951219512
3,884026,0.023809523809523808
3,884399,0.2647058823529412
3,884479,0.15384615384615385
3,884798,0.023255813953488372
3,886476,0.030303030303030304
3,887238,0.075
3,887447,0.8571428571428571
3,888856,0.03225806451612903
3,890355,0.02631578947368421
3,890778,0.07894736842105263
3,890783,0.024390243902439025
3,890846,0.024390243902439025
3,890853,0.024390243902439025
3,890868,0.024390243902439025
3,891211,0.05555555555555555
3,891346,0.025
3,891424,0.024390243902439025
3,891566,0.045454545454545456
3,891612,0.19444444444444445
3,891679,0.4642857142857143
3,891702,0.34375
3,891906,0.05128205128205128
3,892266,0.027777777777777776
3,892310,0.027777777777777776
3,892393,0.03125
3,892396,0.058823529411764705
3,892443,0.9
3,892447,0.05128205128205128
3,892507,0.023809523809523808
3,892619,0.10810810810810811
3,892772,0.02702702702702703
3,895119,0.05128205128205128
3,895698,0.027777777777777776
3,896996,0.06976744186046512
3,897291,0.0975609756097561
3,897388,0.022727272727272728
3,897430,0.045454545454545456
3,897574,0.045454545454545456
3,897743,0.022222222222222223
3,897781,0.125
3,897877,0.022727272727272728
3,898172,0.022222222222222223
3,898192,0.4666666666666667
3,898198,0.0975609756097561
3,898199,0.022727272727272728
3,898213,0.0975609756097561
3,898540,0.022222222222222223
3,898545,0.022222222222222223
3,898557,0.023809523809523808
3,898579,0.022222222222222223
3,898941,0.022727272727272728
3,899240,0.025
3,899830,0.02702702702702703
3,899834,0.027777777777777776
3,900816,0.023809523809523808
3,901003,0.024390243902439025
3,901004,0.023255813953488372
3,901024,0.024390243902439025
3,901299,0.022727272727272728
3,901399,0.022727272727272728
3,901693,0.07317073170731707
3,901893,0.022727272727272728
3,902179,0.045454545454545456
3,903655,0.02631578947368421
3,903701,0.05263157894736842
3,905103,0.023809523809523808
3,905228,0.04878048780487805
3,905829,0.023809523809523808
3,905916,0.075
3,906276,0.05
3,906498,0.024390243902439025
3,907045,0.024390243902439025
3,907241,0.023255813953488372
3,907491,0.02564102564102564
3,907728,0.022727272727272728
3,907766,0.7083333333333334
3,908042,0.027777777777777776
3,908156,0.07692307692307693
3,908261,0.024390243902439025
3,908294,0.024390243902439025
3,908366,0.023809523809523808
3,908427,0.023255813953488372
3,908538,0.022222222222222223
3,908590,0.022222222222222223
3,908868,0.022727272727272728
3,909024,0.04878048780487805
3,909036,0.02564102564102564
3,909168,0.025
3,909203,0.08108108108108109
3,909214,0.025
3,909302,0.02631578947368421
3,909609,0.022222222222222223
3,909803,0.022222222222222223
3,910066,0.02857142857142857
3,913186,0.022727272727272728
3,913244,0.022727272727272728
3,913278,0.024390243902439025
3,913406,0.023809523809523808
3,914104,0.025
3,914280,0.022727272727272728
3,914569,0.023255813953488372
3,914616,0.024390243902439025
3,914629,0.025
3,914741,0.027777777777777776
3,914753,0.05128205128205128
3,914765,0.2571428571428571
3,914767,0.022222222222222223
3,914915,0.022222222222222223
3,915118,0.022727272727272728
3,915349,0.022727272727272728
3,916127,0.024390243902439025
3,916357,0.023809523809523808
3,916530,0.022727272727272728
3,916566,0.04878048780487805
3,916572,0.023809523809523808
3,916639,0.3333333333333333
3,916641,0.16666666666666666
3,917183,0.023255813953488372
3,917202,0.023255813953488372
3,917308,0.022222222222222223
3,917357,0.18421052631578946
3,917373,0.022727272727272728
3,917529,0.8333333333333334
3,917604,0.022727272727272728
3,917693,0.045454545454545456
3,917766,0.022727272727272728
3,917893,0.022727272727272728
3,918055,0.022727272727272728
3,918057,0.022727272727272728
3,918080,0.022727272727272728
3,918103,0.046511627906976744
3,918311,0.022727272727272728
3,918458,0.046511627906976744
3,918459,0.022727272727272728
3,918467,0.046511627906976744
3,918468,0.023255813953488372
3,918474,0.022222222222222223
3,918625,0.023255813953488372
3,919163,0.0975609756097561
3,919244,0.3333333333333333
3,919361,0.022727272727272728
3,919539,0.022727272727272728
3,919731,0.10526315789473684
3,919767,0.025
3,920411,0.022727272727272728
3,920456,0.022222222222222223
3,920616,0.02564102564102564
3,920619,0.2647058823529412
3,920845,0.022727272727272728
3,920956,0.02631578947368421
3,923038,0.023809523809523808
3,923803,0.75
3,923909,0.022727272727272728
3,924115,0.023255813953488372
3,924197,0.025
3,924717,0.022727272727272728
3,924720,0.022727272727272728
3,924887,0.022727272727272728
3,924907,0.45161290322580644
3,924915,0.0975609756097561
3,925105,0.022222222222222223
3,925139,0.022222222222222223
3,925302,0.2222222222222222
3,925775,0.023809523809523808
3,925808,0.024390243902439025
3,925946,0.02564102564102564
3,926179,0.023809523809523808
3,926585,0.023255813953488372
3,926595,0.19444444444444445
3,927407,0.024390243902439025
3,929059,0.022222222222222223
3,929061,0.022222222222222223
3,930934,0.022727272727272728
3,931124,0.022222222222222223
3,931312,0.07142857142857142
3,931572,0.022222222222222223
3,931634,0.022222222222222223
3,931701,0.022727272727272728
3,931704,0.022222222222222223
3,932173,0.022727272727272728
3,932176,0.022727272727272728
3,933808,0.025
3,933830,0.625
3,935490,0.02564102564102564
3,935548,0.075
3,936292,0.023809523809523808
3,936666,0.07692307692307693
3,937889,0.02702702702702703
3,938018,0.023255813953488372
3,938158,0.046511627906976744
3,938694,0.9166666666666666
3,938715,0.022222222222222223
3,939350,0.08108108108108109
3,939357,0.025
3,939455,0.02564102564102564
3,939509,0.02564102564102564
3,942961,0.022727272727272728
3,942980,0.022727272727272728
3,943081,0.022727272727272728
3,943463,0.025
3,943523,0.02564102564102564
3,943717,0.022222222222222223
3,943745,0.022727272727272728
3,943993,0.29411764705882354
3,944348,0.02564102564102564
3,944396,0.024390243902439025
3,944600,0.047619047619047616
3,944603,0.023255813953488372
3,944671,0.10526315789473684
3,944718,0.10256410256410256
3,945078,0.022727272727272728
3,946065,0.047619047619047616
3,946169,0.023255813953488372
3,946197,0.3333333333333333
3,946410,0.02631578947368421
3,948526,0.045454545454545456
3,948604,0.022727272727272728
3,948691,0.07317073170731707
3,948900,0.022727272727272728
3,948963,0.022727272727272728
3,949520,0.024390243902439025
3,950191,0.022727272727272728
3,950275,0.022222222222222223
3,950415,0.022727272727272728
3,950974,0.15384615384615385
3,951197,0.023255813953488372
3,951221,0.023255813953488372
3,951275,0.023255813953488372
3,951279,0.023255813953488372
3,951306,0.5555555555555556
3,951388,0.02631578947368421
3,951394,0.023809523809523808
3,951429,0.023255813953488372
3,951469,0.047619047619047616
3,951558,0.23529411764705882
3,951604,0.046511627906976744
3,951689,0.023255813953488372
3,952069,0.022727272727272728
3,952082,0.9
3,952169,0.024390243902439025
3,952174,0.023809523809523808
3,952703,0.023809523809523808
3,952714,0.023809523809523808
3,952823,0.025
3,953329,0.02857142857142857
3,953885,0.10526315789473684
3,954180,0.023255813953488372
3,954246,0.047619047619047616
3,954335,0.022727272727272728
3,954353,0.023809523809523808
3,954360,0.023255813953488372
3,954369,0.024390243902439025
3,954378,0.025
3,954459,0.024390243902439025
3,954468,0.07317073170731707
3,954555,0.023809523809523808
3,954572,0.023809523809523808
3,954581,0.023809523809523808
3,954638,0.05
3,955120,0.02564102564102564
3,955366,0.023255813953488372
3,955367,0.023255813953488372
3,955565,0.023255813953488372
3,955577,0.023255813953488372
3,955684,0.12195121951219512
3,956644,0.025
3,956792,0.023809523809523808
3,956992,0.047619047619047616
3,957013,0.4827586206896552
3,957039,0.027777777777777776
3,957097,0.05405405405405406
3,957118,0.10256410256410256
3,957139,0.023255813953488372
3,957381,0.022727272727272728
3,957774,0.022222222222222223
3,957816,0.0975609756097561
3,958068,0.19444444444444445
3,958104,0.022727272727272728
3,958130,0.022222222222222223
3,958132,0.5517241379310345
3,958135,0.022222222222222223
3,958385,0.13157894736842105
3,958651,0.02564102564102564
3,958769,0.025
3,959737,0.022727272727272728
3,959744,0.022727272727272728
3,959760,0.022727272727272728
3,959769,0.023255813953488372
3,959770,0.023255813953488372
3,959772,0.023255813953488372
3,959779,0.025
3,959781,0.023255813953488372
3,959782,0.023255813953488372
3,959784,0.07317073170731707
3,959791,0.07317073170731707
3,959817,0.05263157894736842
3,959818,0.05
3,959827,0.05405405405405406
3,959863,0.02857142857142857
3,959977,0.02631578947368421
3,959996,0.023255813953488372
3,960023,0.06976744186046512
3,960332,0.023255813953488372
3,960706,0.022222222222222223
3,961292,0.022727272727272728
3,961360,0.023255813953488372
3,961682,0.022222222222222223
3,961684,0.022222222222222223
3,961899,0.07142857142857142
3,961900,0.07142857142857142
3,961901,0.075
3,963788,0.03125
3,964369,0.02857142857142857
3,964607,0.029411764705882353
3,966006,0.022222222222222223
3,966120,0.12195121951219512
3,967943,0.03125
3,971297,0.024390243902439025
3,971513,0.022727272727272728
3,971520,0.023255813953488372
3,971955,0.022222222222222223
3,972189,0.022222222222222223
3,972211,0.022222222222222223
3,972255,0.022222222222222223
3,972494,0.022222222222222223
3,972511,0.022222222222222223
3,974429,0.022727272727272728
3,974515,0.022727272727272728
3,974553,0.22857142857142856
3,974601,0.024390243902439025
3,974611,0.05
3,974708,0.02564102564102564
3,975254,0.023809523809523808
3,975676,0.022222222222222223
